id,created_at,text
1337872432833699849,2020-12-12 21:30:19,"b'In our current society, corporations have too much power over the worker. A corporation will not address the econom\xe2\x80\xa6 https://t.co/DgmUpC1mqV'"
1337872214377574401,2020-12-12 21:29:27,b'JUST IN: Worldwide coronavirus recoveries pass 50 million #News #Economy #Politics'
1337872209193426951,2020-12-12 21:29:25,b'JUST IN: The United States adopts a new official map of Morocco which includes the Western Sahara region that was p\xe2\x80\xa6 https://t.co/JFE9BDtnzb'
1337872108131672066,2020-12-12 21:29:01,"b'RT @Reinvest131: In this unstable economical environment we are facing now, macro has never been more essential, where as micro weighs in m\xe2\x80\xa6'"
1337872107129204736,2020-12-12 21:29:01,b'RT @megaphone_news: \xd9\xa9 \xd8\xaa\xd9\x88\xd8\xa7\xd8\xb1\xd9\x8a\xd8\xae \xd8\xb5\xd9\x86\xd8\xb9\xd8\xaa \xd8\xa7\xd9\x84\xd8\xa7\xd9\x86\xd9\x87\xd9\x8a\xd8\xa7\xd8\xb1\n1/3\n#\xd9\x82\xd8\xb5\xd8\xa9_\xd8\xa7\xd9\x82\xd8\xaa\xd8\xb5\xd8\xa7\xd8\xaf  #\xd8\xa7\xd9\x82\xd8\xaa\xd8\xb5\xd8\xa7\xd8\xaf #\xd9\x84\xd8\xa8\xd9\x86\xd8\xa7\xd9\x86 #megaphone #economy #lebanon https://t.co/7Zny0WZPkv'
1337871289537728517,2020-12-12 21:25:46,b'RT @mvollmer1: China \xf0\x9f\x87\xa8\xf0\x9f\x87\xb3 Bounces Back: #China Posts Positive Q3 Growth Numbers for their #economy \n\n#GDP #worklife #FutureofWork #Leadership\xe2\x80\xa6'
1337871175918161922,2020-12-12 21:25:19,b'Current Tehran MP Mostafa @mirsalimsm already predicted the general outlines of the draft budget would be dismissed\xe2\x80\xa6 https://t.co/rsep5p31jw'
1337871150450405376,2020-12-12 21:25:13,b'Another standoff in the offing: \n\nMajlis Research Center advises parliamentarians to reject the outlines of next ye\xe2\x80\xa6 https://t.co/eUDUALcjDQ'
1337871105718161410,2020-12-12 21:25:02,"b'Despite the economic turmoil of 2020, residential construction has rebounded strongly to reach its highest level si\xe2\x80\xa6 https://t.co/j7oYkhOdME'"
1337869909456527363,2020-12-12 21:20:17,"b'Will #FakeNews persistently rear its\xf0\x9f\xa4\xaahead next year, or will academics/scientists and most journalists be respected\xe2\x80\xa6 https://t.co/NcFVxH3NSV'"
1337869528269803522,2020-12-12 21:18:46,"b'RT @theBAtimes: #Economy #Argentina #Lithium \n\nGovernment sees lithium mining as a significant source of revenue in coming years, with offi\xe2\x80\xa6'"
1337869392122683394,2020-12-12 21:18:14,b'RT @URDUVOA: \xda\xa9\xd8\xa6\xdb\x8c \xd9\x85\xd8\xa7\xdb\x81\xd8\xb1\xdb\x8c\xd9\x86\xd9\x90 \xd9\x85\xd8\xb9\xd8\xa7\xd8\xb4\xdb\x8c\xd8\xa7\xd8\xaa \xd8\xac\xd9\x88 \xd8\xa7\xd8\xb9\xd8\xaf\xd8\xa7\xd8\xaf \xd9\x88 \xd8\xb4\xd9\x85\xd8\xa7\xd8\xb1 \xd9\xbe\xdb\x8c\xd8\xb4 \xda\xa9\xd8\xb1 \xd8\xb1\xdb\x81\xdb\x92 \xdb\x81\xdb\x8c\xda\xba\xdb\x94 \xd8\xa7\xd9\x86 \xda\xa9\xdb\x92 \xd9\x85\xd8\xb7\xd8\xa7\xd8\xa8\xd9\x82 \xd9\x85\xd9\x84\xda\xa9 \xd9\x85\xdb\x8c\xda\xba \xda\xa9\xd9\x8f\xd9\x84 \xd8\xa7\xd9\x81\xd8\xb1\xd8\xa7\xd8\xaf\xdb\x8c \xd9\x82\xd9\x88\xd8\xaa \xd9\x85\xdb\x8c\xda\xba \xd8\xb3\xdb\x92 \xd8\xa8\xdb\x92 \xd8\xb1\xd9\x88\xd8\xb2\xda\xaf\xd8\xa7\xd8\xb1\xdb\x8c \xda\xa9\xd8\xa7 \xd8\xb4\xda\xa9\xd8\xa7\xd8\xb1 \xdb\x81\xd9\x88\xd9\x86\xdb\x92 \xd9\x88\xd8\xa7\xd9\x84\xdb\x92 \xd8\xa7\xd9\x81\xd8\xb1\xe2\x80\xa6'
1337869269212815362,2020-12-12 21:17:44,"b'Dear #LebaneseDiaspora\xf0\x9f\x87\xb1\xf0\x9f\x87\xa7, if every #Lebanese family outside buys goods (food&amp;beverages) from #Lebanon\xf0\x9f\x87\xb1\xf0\x9f\x87\xa7 for $50/mon\xe2\x80\xa6 https://t.co/wvEVHlLYHG'"
1337869225965268999,2020-12-12 21:17:34,b'RT @AlexaBristow: If you missed this insightful #CMSInTouch webinar on Building a 99% #Economy you can catch up by watching the recording \xf0\x9f\x91\x87\xf0\x9f\x91\x87'
1337869002618626048,2020-12-12 21:16:41,b'If you missed this insightful #CMSInTouch webinar on Building a 99% #Economy you can catch up by watching the recor\xe2\x80\xa6 https://t.co/2uyn8MlOt9'
1337868851422375937,2020-12-12 21:16:05,b'RT @Sanjeevaug: @RepZoeLofgren Respected Rep Zoe #HR1044 is your dream for #equity #PassHR1044\nto clear EB GC backlog #HR1044GoodForAmerica\xe2\x80\xa6'
1337868568084549635,2020-12-12 21:14:57,b'RT @URDUVOA: \xda\xa9\xd8\xa6\xdb\x8c \xd9\x85\xd8\xa7\xdb\x81\xd8\xb1\xdb\x8c\xd9\x86\xd9\x90 \xd9\x85\xd8\xb9\xd8\xa7\xd8\xb4\xdb\x8c\xd8\xa7\xd8\xaa \xd8\xac\xd9\x88 \xd8\xa7\xd8\xb9\xd8\xaf\xd8\xa7\xd8\xaf \xd9\x88 \xd8\xb4\xd9\x85\xd8\xa7\xd8\xb1 \xd9\xbe\xdb\x8c\xd8\xb4 \xda\xa9\xd8\xb1 \xd8\xb1\xdb\x81\xdb\x92 \xdb\x81\xdb\x8c\xda\xba\xdb\x94 \xd8\xa7\xd9\x86 \xda\xa9\xdb\x92 \xd9\x85\xd8\xb7\xd8\xa7\xd8\xa8\xd9\x82 \xd9\x85\xd9\x84\xda\xa9 \xd9\x85\xdb\x8c\xda\xba \xda\xa9\xd9\x8f\xd9\x84 \xd8\xa7\xd9\x81\xd8\xb1\xd8\xa7\xd8\xaf\xdb\x8c \xd9\x82\xd9\x88\xd8\xaa \xd9\x85\xdb\x8c\xda\xba \xd8\xb3\xdb\x92 \xd8\xa8\xdb\x92 \xd8\xb1\xd9\x88\xd8\xb2\xda\xaf\xd8\xa7\xd8\xb1\xdb\x8c \xda\xa9\xd8\xa7 \xd8\xb4\xda\xa9\xd8\xa7\xd8\xb1 \xdb\x81\xd9\x88\xd9\x86\xdb\x92 \xd9\x88\xd8\xa7\xd9\x84\xdb\x92 \xd8\xa7\xd9\x81\xd8\xb1\xe2\x80\xa6'
1337868447925956608,2020-12-12 21:14:29,b'super V #recovery #economy https://t.co/m9A78G0Cw5'
1337868361800298499,2020-12-12 21:14:08,"b'RT @SRavi_RRCo: With better performance of manufacturing &amp; electricity generation sectors, official data records showed 3.6% growth in indu\xe2\x80\xa6'"
1337868123261825027,2020-12-12 21:13:11,b'RT @hvac_360: Yenilenebilir Enerjide Yerli Aksam Deste\xc4\x9fi \xc4\xb0\xc3\xa7in Ba\xc5\x9fvuru S\xc3\xbcresi Uzat\xc4\xb1ld\xc4\xb1\nhttps://t.co/JiXtIQnaI3\n\n#energy #enerji #renewableen\xe2\x80\xa6'
1337868077682348035,2020-12-12 21:13:00,"b""Are you ready for the changes that #2021 has in store for the #economy and your #business? Don't allow yourself to\xe2\x80\xa6 https://t.co/RZd1YwtQQm"""
1337867947700867072,2020-12-12 21:12:29,b'RT @hvac_360: Yenilenebilir Enerjide Yerli Aksam Deste\xc4\x9fi \xc4\xb0\xc3\xa7in Ba\xc5\x9fvuru S\xc3\xbcresi Uzat\xc4\xb1ld\xc4\xb1\nhttps://t.co/JiXtIQnaI3\n\n#energy #enerji #renewableen\xe2\x80\xa6'
1337867644255481856,2020-12-12 21:11:17,b'RT @URDUVOA: \xda\xa9\xd8\xa6\xdb\x8c \xd9\x85\xd8\xa7\xdb\x81\xd8\xb1\xdb\x8c\xd9\x86\xd9\x90 \xd9\x85\xd8\xb9\xd8\xa7\xd8\xb4\xdb\x8c\xd8\xa7\xd8\xaa \xd8\xac\xd9\x88 \xd8\xa7\xd8\xb9\xd8\xaf\xd8\xa7\xd8\xaf \xd9\x88 \xd8\xb4\xd9\x85\xd8\xa7\xd8\xb1 \xd9\xbe\xdb\x8c\xd8\xb4 \xda\xa9\xd8\xb1 \xd8\xb1\xdb\x81\xdb\x92 \xdb\x81\xdb\x8c\xda\xba\xdb\x94 \xd8\xa7\xd9\x86 \xda\xa9\xdb\x92 \xd9\x85\xd8\xb7\xd8\xa7\xd8\xa8\xd9\x82 \xd9\x85\xd9\x84\xda\xa9 \xd9\x85\xdb\x8c\xda\xba \xda\xa9\xd9\x8f\xd9\x84 \xd8\xa7\xd9\x81\xd8\xb1\xd8\xa7\xd8\xaf\xdb\x8c \xd9\x82\xd9\x88\xd8\xaa \xd9\x85\xdb\x8c\xda\xba \xd8\xb3\xdb\x92 \xd8\xa8\xdb\x92 \xd8\xb1\xd9\x88\xd8\xb2\xda\xaf\xd8\xa7\xd8\xb1\xdb\x8c \xda\xa9\xd8\xa7 \xd8\xb4\xda\xa9\xd8\xa7\xd8\xb1 \xdb\x81\xd9\x88\xd9\x86\xdb\x92 \xd9\x88\xd8\xa7\xd9\x84\xdb\x92 \xd8\xa7\xd9\x81\xd8\xb1\xe2\x80\xa6'
1337867563276111873,2020-12-12 21:10:58,b'RT @URDUVOA: \xda\xa9\xd8\xa6\xdb\x8c \xd9\x85\xd8\xa7\xdb\x81\xd8\xb1\xdb\x8c\xd9\x86\xd9\x90 \xd9\x85\xd8\xb9\xd8\xa7\xd8\xb4\xdb\x8c\xd8\xa7\xd8\xaa \xd8\xac\xd9\x88 \xd8\xa7\xd8\xb9\xd8\xaf\xd8\xa7\xd8\xaf \xd9\x88 \xd8\xb4\xd9\x85\xd8\xa7\xd8\xb1 \xd9\xbe\xdb\x8c\xd8\xb4 \xda\xa9\xd8\xb1 \xd8\xb1\xdb\x81\xdb\x92 \xdb\x81\xdb\x8c\xda\xba\xdb\x94 \xd8\xa7\xd9\x86 \xda\xa9\xdb\x92 \xd9\x85\xd8\xb7\xd8\xa7\xd8\xa8\xd9\x82 \xd9\x85\xd9\x84\xda\xa9 \xd9\x85\xdb\x8c\xda\xba \xda\xa9\xd9\x8f\xd9\x84 \xd8\xa7\xd9\x81\xd8\xb1\xd8\xa7\xd8\xaf\xdb\x8c \xd9\x82\xd9\x88\xd8\xaa \xd9\x85\xdb\x8c\xda\xba \xd8\xb3\xdb\x92 \xd8\xa8\xdb\x92 \xd8\xb1\xd9\x88\xd8\xb2\xda\xaf\xd8\xa7\xd8\xb1\xdb\x8c \xda\xa9\xd8\xa7 \xd8\xb4\xda\xa9\xd8\xa7\xd8\xb1 \xdb\x81\xd9\x88\xd9\x86\xdb\x92 \xd9\x88\xd8\xa7\xd9\x84\xdb\x92 \xd8\xa7\xd9\x81\xd8\xb1\xe2\x80\xa6'
1337867457009086464,2020-12-12 21:10:32,"b'Farmers Protest: Stir going strong, transport firms and factories from Tikri say business is down https://t.co/zctnUKN6rT #business #economy'"
1337866950253350914,2020-12-12 21:08:31,"b'@DonaldJTrumpJr @stoolpresidente Restaurants are safe places ,the world governments are closing them not because of\xe2\x80\xa6 https://t.co/oVKOfquktj'"
1337866919504998403,2020-12-12 21:08:24,b'RT @KitcoNewsNOW: MARKET RUNDOWN: Gold is in recovery mode but is this a start of another bull run or just a reaction to an oversold drop i\xe2\x80\xa6'
1337866391848968197,2020-12-12 21:06:18,b'RT @TatianaArtTati: #Wool #Blanket Gray Wool Throw #Chunky Kilim Throw Blanket HANDMA by NiceHouseUA https://t.co/mg2UCf2L8h \xd1\x87\xd0\xb5\xd1\x80\xd0\xb5\xd0\xb7 @Etsy\n#h\xe2\x80\xa6'
1337865988537257985,2020-12-12 21:04:42,b'Yenilenebilir Enerjide Yerli Aksam Deste\xc4\x9fi \xc4\xb0\xc3\xa7in Ba\xc5\x9fvuru S\xc3\xbcresi Uzat\xc4\xb1ld\xc4\xb1\nhttps://t.co/JiXtIQnaI3\n\n#energy #enerji\xe2\x80\xa6 https://t.co/IFNkvDzXuW'
1337865709758664707,2020-12-12 21:03:36,"b'RT @KitcoNewsNOW: .@Kitco_Metals Peter Hug talks gold: ""I would anticipate $1,850 gets taken out next week and it\xe2\x80\x99s still possible in my op\xe2\x80\xa6'"
1337865515130241025,2020-12-12 21:02:49,"b""RT @Aryan_warlord: The end of #India &amp; it's #economy as we know it. #MSP for everything will destroy everything built up since 1947 &amp; bankr\xe2\x80\xa6"""
1337865381197864961,2020-12-12 21:02:17,b'RT @IH17042591: The @SenateFloor was greedy enough to support their own skin while STILL ignoring the people of America needing  #COVID19 a\xe2\x80\xa6'
1337865101714419712,2020-12-12 21:01:11,b'WARNING: Bitcoin and the US Dollar Collapse https://t.co/UCkF33juoU #Prepper #economy #freethinker #survivalist\xe2\x80\xa6 https://t.co/mAfR7J1uz6'
1337864827084083200,2020-12-12 21:00:05,b'How much did a sword cost in AD 1000 Constantinople? https://t.co/VFL89dhYCu #economy'
1337864806775197696,2020-12-12 21:00:00,b'\xda\xa9\xd8\xa6\xdb\x8c \xd9\x85\xd8\xa7\xdb\x81\xd8\xb1\xdb\x8c\xd9\x86\xd9\x90 \xd9\x85\xd8\xb9\xd8\xa7\xd8\xb4\xdb\x8c\xd8\xa7\xd8\xaa \xd8\xac\xd9\x88 \xd8\xa7\xd8\xb9\xd8\xaf\xd8\xa7\xd8\xaf \xd9\x88 \xd8\xb4\xd9\x85\xd8\xa7\xd8\xb1 \xd9\xbe\xdb\x8c\xd8\xb4 \xda\xa9\xd8\xb1 \xd8\xb1\xdb\x81\xdb\x92 \xdb\x81\xdb\x8c\xda\xba\xdb\x94 \xd8\xa7\xd9\x86 \xda\xa9\xdb\x92 \xd9\x85\xd8\xb7\xd8\xa7\xd8\xa8\xd9\x82 \xd9\x85\xd9\x84\xda\xa9 \xd9\x85\xdb\x8c\xda\xba \xda\xa9\xd9\x8f\xd9\x84 \xd8\xa7\xd9\x81\xd8\xb1\xd8\xa7\xd8\xaf\xdb\x8c \xd9\x82\xd9\x88\xd8\xaa \xd9\x85\xdb\x8c\xda\xba \xd8\xb3\xdb\x92 \xd8\xa8\xdb\x92 \xd8\xb1\xd9\x88\xd8\xb2\xda\xaf\xd8\xa7\xd8\xb1\xdb\x8c \xda\xa9\xd8\xa7 \xd8\xb4\xda\xa9\xd8\xa7\xd8\xb1 \xdb\x81\xd9\x88\xe2\x80\xa6 https://t.co/mJPWgwjQUa'
1337864805814833154,2020-12-12 21:00:00,b'https://t.co/rpD6opxCIx\n\n#technology #tech #news #nytimes #economy'
1337864805693132807,2020-12-12 21:00:00,b'\xda\xa9\xd8\xa6\xdb\x8c \xd9\x85\xd8\xa7\xdb\x81\xd8\xb1\xdb\x8c\xd9\x86\xd9\x90 \xd9\x85\xd8\xb9\xd8\xa7\xd8\xb4\xdb\x8c\xd8\xa7\xd8\xaa \xd8\xac\xd9\x88 \xd8\xa7\xd8\xb9\xd8\xaf\xd8\xa7\xd8\xaf \xd9\x88 \xd8\xb4\xd9\x85\xd8\xa7\xd8\xb1 \xd9\xbe\xdb\x8c\xd8\xb4 \xda\xa9\xd8\xb1 \xd8\xb1\xdb\x81\xdb\x92 \xdb\x81\xdb\x8c\xda\xba\xdb\x94 \xd8\xa7\xd9\x86 \xda\xa9\xdb\x92 \xd9\x85\xd8\xb7\xd8\xa7\xd8\xa8\xd9\x82 \xd9\x85\xd9\x84\xda\xa9 \xd9\x85\xdb\x8c\xda\xba \xda\xa9\xd9\x8f\xd9\x84 \xd8\xa7\xd9\x81\xd8\xb1\xd8\xa7\xd8\xaf\xdb\x8c \xd9\x82\xd9\x88\xd8\xaa \xd9\x85\xdb\x8c\xda\xba \xd8\xb3\xdb\x92 \xd8\xa8\xdb\x92 \xd8\xb1\xd9\x88\xd8\xb2\xda\xaf\xd8\xa7\xd8\xb1\xdb\x8c \xda\xa9\xd8\xa7 \xd8\xb4\xda\xa9\xd8\xa7\xd8\xb1 \xdb\x81\xd9\x88\xe2\x80\xa6 https://t.co/G8k6IfOmqE'
1337864697207541768,2020-12-12 20:59:34,b'#business LINKS TO BUSINESS #coronavirus #covid19 #economics #economy #marketing\nhttps://t.co/GRERSIHmjW'
1337864618492891136,2020-12-12 20:59:16,b'The @SenateFloor was greedy enough to support their own skin while STILL ignoring the people of America needing\xe2\x80\xa6 https://t.co/67qrCQMLlK'
